,Generation,label
51,"""'The View' and more shows suspend studio audiences over coronavirus""""fears"" """" ""Reuters"" """" ""Los Angeles - TV host ""The View"" and other U.S. shows on Wednesday suspended studio audiences out of fear of the coronavirus, which has killed more than 30 people in the Middle East."" """" ""The CBS morning talk show said in a statement it was suspending live studio audiences for all its Thursday shows as a precautionary measure. The other U.S. networks that make ""The View"" show, ABC, NBC and Fox, all said they were taking similar steps."" """" ""TV studios have long been considered weak spots for the spread of contagious diseases because people can easily cross the floor to talk to friends or others in the audience. Many live shows also have airdrops of food and water for the audience."" """" ""The only major U.S. network to suspend studio audiences as a precaution was ABC on Wednesday."" """" ""A spokeswoman for ""The View"" said the decision was made after consultations with health officials."" """" ""Studio audiences have been a weak spot for the spread of contagious diseases."" """" ""The show, which is produced by ABC, has been taped for broadcast since 1998 without suspending studio audiences. But the virus has caused international alarm, with fears it could evolve into a more deadly form."" """" """"We understand the concern and appreciate the support of our viewers,"" the ABC spokeswoman said in an email on Wednesday."" """" ""Studio audiences have been a weak spot for the spread of contagious diseases."" """" ""The show, which is produced by ABC, has been taped for broadcast since 1998 without suspending studio audiences. But the virus has caused international alarm, with fears it could evolve into a more deadly form."" """" ""ABC said it was suspending live studio audiences for all its Thursday shows as a precautionary measure. The other U.S. networks that make ""The View"" show, NBC, Fox, and CBS, all said they were taking similar steps.""",gpt3
52,"""'The Hunt' leverages the partisan divide as a hook to sell an exploitation throwback"""""" """" """"The Hunt"" is a new video game that casts players as hunters who must track down supernatural creatures in an attempt to save humanity."" """" ""The game is released by the conservative outlet Fox News, which is marketing it as a partisan political message."" """" """"The Hunt"" is based on a Slovenian movie of the same name, which was also released by Fox News. The game casts players as hunters who must track down supernatural creatures in an attempt to save humanity."" """" ""The game is released by the conservative outlet Fox News, which is marketing it as a partisan political message."" """" """"The Hunt"" casts players as hunters who must track down supernatural creatures in order to save humanity.""",gpt3
53,"""Time's Up and others react to Harvey Weinstein sentence"""""" """" """"Times Up is joining the global movement to end sexual violence,"" the organization said in a statement. ""We applaud Judge Richard M. Berman for his leadership in this important movement and his sentencing of Harvey Weinstein to at least eight years in prison. This sentence sends a clear message that sexual violence will not be tolerated.""""",gpt3
54,"""Matt Lucas takes over from Sandi Toksvig as 'The Great British Bake Off' host"""""" """" ""Lucas has hosted the show since it was revived in 2013, having previously hosted ""Verdict"" and ""Queer Eye""."" """" ""The Great British Bake Off airs on BBC Two.""",gpt3
55,"""Jenna Dewan welcomes new baby""""girl"" """" ""Jenna Dewan welcomed her firstborn daughter, Harper, with husband Channing Tatum on Saturday in Los Angeles."" """" ""The expectant mother, 35, took to Instagram to share a sweet photo of her newborn alongside her husband on their bed, just hours after giving birth."" """" ""“Channing and I are so excited to announce the arrival of Harper Tatum. She arrived at 8:51am and we are so blessed,” the actress captioned the snapshot."" """" ""The couple announced their engagement in October 2013 and have been married for two years. Dewan also has a 2-year-old son, Everly, from a previous marriage."" """" ""“Harper is perfect and we are so in love,” Dewan gushed in a statement after welcoming her daughter. “She is everything we hoped for and more, and we can’t wait to raise her together.”""",gpt3
56,"""Kumail Nanjiani recreated buff movie scenes because we still deserve nice things"""""" """" ""There's no one quite like Kumail Nanjiani to take a break from the serious world we live in and get us all giggling with his hilariously recreated scenes from some of our favorite buff movies. For a good laugh, revisit some of our fave because they definitely still deserve it.""",gpt3
57,"""TV shows to watch if you're in the mood to lean into your worries"""""" """" ""If you're in the mood to lean into your worries, there are a few TV shows that would be an ideal fit. Perhaps one of them is the show ""The Mindy Project."" In this show, Mindy Kaling portrays a woman who is struggling with her career and her personal life. However, she also has to cope with the worry that her sister will end up worse off than she is. Another show that may be a good fit for you is ""The Good Place."" In this show, Eleanor Shellstrop (played by Kristen Bell) is accidentally sent to the ""Good Place"" instead of to the ""Bad Place"" after she dies. Unfortunately, her worries and regrets from her life prevent her from being truly happy in the ""Good Place."" These shows provide a mix of comedy and drama, which can help you understand and process your worries.""",gpt3
58,"""What's streaming on Netflix, Hulu and Amazon in March""""2019?"" """" ""Netflix, Hulu and Amazon all offer a variety of TV shows, movies and documentaries for streaming in March 2019.""",gpt3
59,"""TV shows to help you find your happy place right now"""""" """" ""If you're feeling stressed or down, some good shows to watch to take your mind off things are ""The Office,"" "" Parks and Recreation,"" ""Law and Order: SVU,"" ""The Mindy Project,"" ""New Girl,"" ""Parks and Recreation,"" ""The Office,"" ""Modern Family,"" ""The Mindy Project,"" ""30 Rock,"" ""The Office,"" ""New Girl,"" ""Parks and Recreation,"" and ""The Mindy Project.""""",gpt3
60,"""'The Banker' yields a modest return on Apple's first bite at movies"""""" """" """"The Banker"" yielded Apple a modest return on its first bite at movies. The film, based on a Japanese manga, follows a Tokyo-based banker who is blackmailed by a crime boss into laundering money for him."" """" ""Apple distributed ""The Banker"" globally and generated minimal revenue from the film. But the company said the movie was made available to its users in 190 countries, allowing it to ""build a global audience.""""",gpt3
61,"""Al Pacino hunts Nazis in 'Hunters,' a series whose premise tops its execution"""""" """" """"Hunters"" is a new, eight-episode series that premiered on Amazon Prime Video on Sunday night. The premise of the series is that World War II veteran Al Pacino hunts Nazis in the Amazon rainforest."" """" ""The series starts off strong. Pacino is great in his role, and the opening scene is suspenseful and well-done. However, the series quickly loses steam. The Nazis are not very well-done, and the series does not really explain why Al Pacino is hunting them or what his motivation is. Additionally, the series has little else to offer. The plot is thin and the characters are undeveloped."" """" ""Overall, ""Hunters"" is an unremarkable series. It is suspenseful at times, but lacks enough substance to be really compelling. The Nazis are poorly done and the series does not spend enough time developing the characters or the plot. If you are a fan of Al Pacino, then you may enjoy the series, but otherwise it is not worth your time.""",gpt3
